False	0	0.0	0.0
False	15	143.515625	502.25
False	15	145.90625	486.25
False	15	147.984375	474.75
False	15	150.1875	462.25
False	15	152.015625	452.25
False	15	154.203125	442.25
False	15	156.34375	433.0
False	15	158.484375	425.75
False	15	160.75	419.0
False	15	162.953125	413.5
False	15	165.125	408.0
False	15	167.234375	403.75
False	15	169.1875	399.5
False	15	171.234375	396.25
False	15	173.140625	393.75
False	15	175.5	391.0
False	15	177.5625	389.5
False	15	179.671875	388.25
False	15	181.390625	388.25
False	15	183.578125	387.25
False	15	185.546875	388.75
False	15	187.5625	388.5
False	15	189.828125	389.75
False	15	191.84375	391.5
False	15	193.6875	393.75
False	15	195.65625	396.5
False	15	197.65625	400.25
False	15	199.734375	404.75
False	15	201.65625	408.5
False	15	203.578125	414.0
False	15	205.71875	419.75
False	15	207.9375	425.5
False	15	209.953125	432.75
False	15	211.828125	441.0
False	15	213.859375	450.0
False	15	215.8125	459.75
False	15	217.703125	469.5
False	15	219.8125	481.25
False	15	221.5625	495.25
False	15	223.71875	509.25
False	15	225.5	525.75
False	15	227.578125	542.0
False	15	229.421875	562.5
False	15	231.46875	583.75
False	15	233.375	605.5
False	15	235.34375	630.5
False	15	237.265625	661.5
False	15	239.234375	693.25
False	15	241.0625	732.5
False	15	243.015625	774.5
False	15	245.015625	824.75
False	15	246.859375	877.0
False	15	248.828125	946.0
False	15	250.78125	1020.5
False	15	252.625	1116.5
False	15	254.609375	1231.25
False	15	256.515625	1360.0
False	15	258.4375	1534.0
False	15	260.34375	1770.75
False	15	262.390625	1855.25
False	9	267.375	400.5
False	12	269.171875	401.75
False	0	275.71875	0.0
False	0	277.75	0.0
False	0	279.796875	0.0
False	12	281.84375	0.0
False	15	276.5625	2632.75
False	15	278.875	1778.5
False	15	280.625	2626.5
False	0	290.125	0.0
False	15	285.078125	1646.25
False	15	287.09375	1655.75
False	15	289.15625	1670.75
False	15	291.3125	1496.0
False	15	293.453125	1313.75
False	15	295.5	1395.0
False	15	297.515625	1399.5
False	15	299.546875	1426.75
False	15	301.5	1454.25
False	15	303.546875	1451.25
False	15	305.578125	1517.5
False	0	314.640625	0.0
False	0	316.703125	0.0
False	0	318.734375	0.0
False	9	313.484375	2169.25
False	0	322.828125	0.0
False	0	324.875	0.0
False	0	326.921875	0.0
False	0	328.953125	0.0
False	0	331.09375	0.0
False	0	333.15625	0.0
False	0	335.21875	0.0
False	0	337.265625	0.0
False	0	339.3125	0.0
False	0	341.375	0.0
False	0	343.421875	0.0
False	0	345.484375	0.0
False	0	347.53125	0.0
False	0	349.578125	0.0
False	0	351.640625	0.0
False	0	353.6875	0.0
False	0	355.734375	0.0
True	15	350.75	1480.5
False	15	352.796875	1468.5
False	15	354.9375	1448.5
False	0	3.9375	0.0
False	0	6.0	0.0
False	14	0.46875	3546.5
False	15	2.515625	3511.75
False	15	4.578125	3490.0
False	15	6.609375	3476.5
False	15	8.53125	5482.0
False	15	10.5	5532.0
False	15	12.53125	5549.0
False	15	14.59375	5608.75
False	15	17.5	1259.25
False	15	19.6875	1113.0
False	15	21.84375	1017.5
False	15	24.125	924.0
False	15	26.1875	856.5
False	15	28.3125	866.75
False	15	30.25	890.5
False	0	38.6875	0.0
False	0	40.734375	0.0
False	0	42.796875	0.0
False	0	44.84375	0.0
False	9	39.703125	1776.0
False	0	48.9375	0.0
False	0	50.984375	0.0
False	0	53.046875	0.0
False	0	55.078125	0.0
False	0	57.125	0.0
False	8	52.125	1491.5
False	15	55.34375	664.0
False	15	57.484375	649.5
False	15	60.375	470.0
False	15	63.359375	362.5
False	15	65.609375	352.75
False	15	67.421875	351.0
False	15	69.609375	352.75
False	15	71.515625	353.5
False	15	74.0	344.5
False	15	75.734375	347.25
False	15	77.703125	357.75
False	15	79.84375	380.0
False	15	85.765625	0.0
False	15	87.828125	0.0
False	15	85.0	469.75
False	0	91.953125	0.0
False	0	94.0	0.0
False	15	96.046875	0.0
False	15	90.515625	3474.25
False	15	92.484375	4468.75
False	15	94.546875	4263.25
False	15	96.609375	4220.25
False	15	99.234375	1503.5
False	15	101.53125	1185.25
False	15	103.65625	1198.75
False	15	105.609375	1207.25
False	15	107.65625	1216.0
False	15	109.71875	1222.0
False	0	118.53125	0.0
False	15	113.875	1090.75
False	15	116.046875	994.75
False	15	118.28125	916.75
False	15	120.46875	848.5
False	15	122.546875	787.25
False	15	124.84375	740.5
False	15	126.921875	698.25
False	15	129.109375	660.25
False	15	131.28125	629.75
False	15	133.40625	600.25
False	15	135.671875	574.5
False	15	137.8125	552.75
False	15	139.828125	532.0
False	15	142.046875	514.0
False	15	144.0625	499.25
False	15	146.359375	483.25
False	15	148.515625	471.25
False	15	150.625	460.0
False	15	152.765625	448.75
False	15	154.765625	439.75
False	15	157.078125	431.25
False	15	159.21875	424.5
False	15	161.421875	417.5
False	15	163.5	411.75
False	15	165.5	407.25
False	15	167.46875	402.5
False	15	169.4375	399.25
False	15	171.984375	395.25
False	15	173.828125	392.75
False	15	175.796875	390.25
False	15	177.71875	389.75
False	15	180.234375	388.25
False	15	182.03125	388.0
False	15	184.0	387.25
False	15	185.96875	388.5
False	15	188.25	389.0
False	15	190.375	390.0
False	15	192.234375	392.25
False	15	194.078125	394.5
False	15	196.140625	397.5
False	15	198.0625	401.25
False	15	200.328125	405.0
False	15	202.03125	410.75
False	15	204.328125	415.5
False	15	206.5	421.25
False	15	208.296875	427.25
False	15	210.46875	435.5
False	15	212.125	444.0
False	15	214.171875	452.0
False	15	216.109375	462.75
False	15	218.328125	473.5
False	15	220.28125	485.25
False	15	222.296875	500.0
False	15	224.25	513.75
False	15	226.0625	529.5
False	15	228.03125	547.0
False	15	230.078125	567.0
False	15	231.984375	588.75
False	15	233.890625	613.5
False	15	235.78125	639.25
False	15	237.796875	671.25
False	15	239.703125	703.5
False	15	241.71875	741.25
False	15	243.53125	786.25
False	15	245.4375	836.0
False	15	247.359375	898.25
False	15	249.375	962.25
False	15	251.234375	1045.25
False	15	253.171875	1143.75
False	15	261.96875	0.0
False	15	264.015625	0.0
False	15	258.984375	1599.25
False	15	260.90625	1791.75
False	15	262.953125	1849.75
False	13	268.015625	401.0
False	9	270.09375	399.25
False	0	276.265625	0.0
False	0	278.296875	0.0
False	0	280.34375	0.0
False	0	282.5	0.0
False	15	284.546875	0.0
False	0	286.59375	0.0
False	0	288.65625	0.0
False	0	290.703125	0.0
False	15	285.625	1641.25
False	15	287.703125	1660.25
False	15	289.71875	1675.0
False	15	291.921875	1444.5
False	15	294.0625	1363.5
False	15	296.0625	1397.25
False	15	298.078125	1402.5
False	15	300.078125	1437.75
False	15	302.046875	1469.25
False	15	304.125	1499.75
False	15	306.125	1541.25
False	0	315.21875	0.0
